GDP (USD_CAP),Country,Year,hhsize,age_first,Cost of business startup procedures,Corporate Tax,Income Tax,UNEDUC,knowent,opport,suskill,sunewcst,discent,TEASIC4C_0,TEASIC4C_1,TEASIC4C_2,TEASIC4C_3,TEASIC4C_4,gender,age,age2,TEAyy
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,0,0,0,0,0,1,0,2,32,1024,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,1,0,0,2,62,3844,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,0,1,0,0,0,0,0,1,2,23,529,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,1,1,0,0,0,0,0,0,1,2,31,961,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,0,0,1,2,47,2209,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,0,0,0,0,0,0,1,0,2,24,576,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,1,0,0,0,2,27,729,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,1,0,0,0,0,0,1,2,22,484,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,1,0,0,0,1,0,0,2,43,1849,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,0,0,1,2,29,841,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,1,0,0,0,0,1,0,2,31,961,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,0,1,0,0,0,0,1,0,2,61,3721,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,0,1,0,2,49,2401,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,1,1,0,0,0,0,0,1,2,27,729,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,0,0,0,0,0,0,1,2,57,3249,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,1,0,0,0,0,0,0,1,2,32,1024,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,0,1,1,0,1,0,0,0,2,37,1369,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,0,0,1,1,0,0,0,1,0,0,2,54,2916,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,1,1,0,0,1,0,0,0,0,2,43,1849,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,0,0,1,2,34,1156,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,1,0,0,0,1,0,0,2,35,1225,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,1,1,0,0,0,0,1,2,63,3969,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,1,1,0,0,0,0,1,2,31,961,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,1,0,0,0,1,0,0,0,2,40,1600,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,0,0,0,0,0,0,1,2,52,2704,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,0,0,0,0,0,0,1,2,34,1156,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,0,1,0,0,0,0,1,0,2,38,1444,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,1,0,0,0,0,0,1,0,2,56,3136,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,1,0,0,2,45,2025,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,1,0,0,0,0,0,1,2,57,3249,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,1,0,0,0,1,0,0,2,59,3481,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,1,0,0,0,0,1,0,2,33,1089,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,0,0,1,1,0,0,0,0,0,1,2,51,2601,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,1,0,0,0,0,0,0,1,2,33,1089,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,0,0,1,2,52,2704,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,0,0,1,1,0,0,0,0,1,0,2,44,1936,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,1,1,0,0,0,0,1,0,0,2,34,1156,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,0,0,0,0,0,0,0,0,1,0,2,59,3481,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,0,0,0,0,1,0,0,2,46,2116,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,1,0,0,0,0,0,0,0,1,2,24,576,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,1,0,1,0,0,0,0,2,41,1681,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,1,0,0,0,1,0,0,0,2,49,2401,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,0,1,1,1,1,0,0,0,0,1,2,30,900,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,1,0,0,2,28,784,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,0,0,0,0,0,0,1,2,32,1024,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,0,0,1,2,28,784,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,0,0,1,1,0,1,0,0,0,0,2,52,2704,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,0,0,0,0,1,0,0,2,24,576,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,0,0,1,0,0,0,0,0,0,1,2,33,1089,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,0,0,0,1,0,0,0,0,2,33,1089,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,1,0,0,0,0,0,1,2,33,1089,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,1,0,0,0,0,0,1,2,32,1024,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,0,1,0,0,0,0,1,2,57,3249,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,1,0,1,0,0,0,0,1,0,0,2,23,529,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,0,0,0,1,0,0,0,0,2,22,484,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,1,1,1,0,0,0,0,0,1,2,21,441,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,1,0,0,1,1,0,0,0,1,0,0,2,25,625,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,0,0,1,1,0,1,0,0,0,0,2,39,1521,1
24422.76,PL,2013,2.8,29,13.2,1.771,4.479,0,1,0,1,0,0,0,0,1,0,0,2,33,1089,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,1,0,0,2,46,2116,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,1,1,0,0,0,1,0,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,1,0,0,0,0,2,58,3364,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,0,0,0,0,0,0,0,1,2,31,961,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,1,0,2,25,625,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,0,0,0,0,0,1,0,0,2,21,441,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,0,0,0,0,1,2,54,2916,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,1,0,2,44,1936,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,0,0,0,0,1,2,46,2116,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,0,1,0,0,0,0,0,1,2,40,1600,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,0,0,0,0,0,0,1,2,39,1521,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,0,1,2,58,3364,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,0,0,0,0,0,1,0,0,2,42,1764,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,1,0,2,47,2209,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,40,1600,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,0,0,0,1,0,0,0,0,2,42,1764,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,1,0,0,0,0,0,1,2,48,2304,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,0,0,0,0,0,1,0,2,46,2116,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,0,0,0,0,1,2,27,729,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,41,1681,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,0,0,0,0,0,0,0,1,2,44,1936,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,0,1,0,1,0,0,0,0,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,1,0,0,2,58,3364,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,1,0,0,0,0,0,1,2,49,2401,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,1,0,0,1,0,0,2,47,2209,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,0,0,0,1,0,0,2,27,729,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,1,1,0,0,0,0,1,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,0,1,2,46,2116,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,0,0,0,0,0,1,0,2,38,1444,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,0,0,0,0,0,0,1,0,2,47,2209,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,1,0,0,0,0,1,0,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,0,0,1,0,0,0,0,2,48,2304,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,0,0,0,0,0,1,2,48,2304,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,0,0,0,0,0,0,0,1,2,37,1369,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,0,0,0,0,0,0,0,1,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,1,0,0,0,1,0,0,2,41,1681,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,22,484,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,31,961,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,0,0,0,0,0,1,2,28,784,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,0,0,0,0,0,0,1,0,2,36,1296,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,1,0,1,0,0,0,0,2,61,3721,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,1,0,0,0,0,0,1,2,43,1849,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,0,0,0,0,0,0,1,2,34,1156,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,0,0,1,0,0,0,0,2,33,1089,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,1,0,0,0,0,1,0,2,43,1849,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,0,0,0,0,0,1,0,2,50,2500,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,0,1,0,0,0,0,1,0,2,33,1089,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,21,441,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,0,0,0,0,0,0,1,2,49,2401,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,0,1,0,0,0,0,1,0,2,42,1764,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,1,0,0,0,0,0,1,2,56,3136,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,27,729,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,0,0,0,0,1,0,2,29,841,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,0,0,0,0,0,0,1,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,0,0,0,0,0,0,1,2,50,2500,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,0,0,0,1,0,2,56,3136,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,1,0,0,0,1,0,0,2,47,2209,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,0,0,0,0,0,0,0,1,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,0,1,0,0,0,0,1,0,2,43,1849,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,0,1,2,38,1444,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,0,0,0,0,0,1,2,48,2304,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,0,0,0,0,0,0,1,2,53,2809,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,0,0,0,0,0,0,0,1,2,34,1156,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,1,0,2,42,1764,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,0,1,0,0,0,0,0,1,2,28,784,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,1,0,0,0,0,0,1,2,36,1296,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,50,2500,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,1,1,0,0,0,0,1,2,38,1444,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,54,2916,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,47,2209,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,0,0,0,0,0,1,0,2,35,1225,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,53,2809,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,0,0,0,0,0,0,0,1,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,0,1,0,0,0,0,0,1,2,54,2916,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,1,0,0,2,46,2116,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,1,0,0,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,0,1,0,0,0,0,0,1,2,33,1089,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,0,0,0,0,0,1,0,2,50,2500,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,1,0,0,0,0,0,1,2,48,2304,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,0,0,0,0,0,0,0,1,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,1,0,0,2,33,1089,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,1,0,0,0,0,2,51,2601,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,1,0,0,0,0,0,1,2,51,2601,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,1,0,0,0,0,1,0,2,26,676,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,0,1,2,49,2401,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,1,0,0,0,0,0,1,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,1,0,0,0,0,1,0,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,1,0,0,0,0,0,1,2,54,2916,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,0,0,0,0,1,0,0,2,51,2601,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,0,1,2,44,1936,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,1,0,0,0,0,0,1,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,0,0,0,0,0,1,0,2,30,900,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,0,0,0,0,0,0,1,2,46,2116,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,1,0,0,0,0,0,1,2,39,1521,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,1,0,0,0,0,2,43,1849,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,0,0,0,1,0,2,34,1156,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,1,1,0,0,0,0,0,0,1,2,30,900,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,1,1,0,0,0,0,1,2,53,2809,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,0,0,0,0,0,1,2,32,1024,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,0,0,0,0,0,1,0,2,45,2025,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,1,0,2,44,1936,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,1,0,0,0,0,1,0,2,22,484,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,0,1,2,37,1369,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,1,0,0,0,0,1,2,49,2401,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,1,0,0,0,0,0,1,2,61,3721,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,1,0,0,0,0,0,0,1,2,32,1024,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,0,0,0,0,0,0,0,1,2,30,900,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,0,0,0,0,0,1,2,49,2401,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,48,2304,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,1,0,0,0,0,1,2,44,1936,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,0,1,0,0,0,0,0,0,1,2,53,2809,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,1,0,0,0,0,1,0,2,36,1296,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,1,0,0,0,0,0,1,2,28,784,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,53,2809,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,0,0,0,1,0,2,26,676,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,0,0,0,0,0,0,1,0,2,59,3481,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,1,0,0,2,35,1225,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,1,0,0,0,0,1,0,2,31,961,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,0,0,0,0,0,0,0,1,2,33,1089,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,0,0,0,0,0,0,1,2,47,2209,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,0,0,0,1,0,2,40,1600,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,1,0,0,0,0,0,0,1,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,0,0,0,1,0,0,0,0,2,29,841,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,0,1,0,0,0,0,1,0,2,20,400,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,0,1,2,42,1764,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,0,0,0,0,0,0,0,1,2,46,2116,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,0,0,0,0,0,0,1,2,32,1024,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,57,3249,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,1,1,0,1,0,0,0,0,0,1,2,30,900,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,0,1,1,0,0,0,0,1,0,2,36,1296,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,0,0,0,0,0,0,1,2,39,1521,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,38,1444,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,0,0,0,0,0,0,1,0,2,33,1089,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,1,1,0,0,0,0,0,1,0,0,2,31,961,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,1,1,0,0,0,0,0,0,1,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,52,2704,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,0,0,0,1,0,0,0,0,0,0,1,2,53,2809,1
44993.67,DE,2013,2,30.8,4.9,1.76,9.57,1,0,0,1,0,0,0,0,0,0,1,2,50,2500,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,0,1,1,0,0,0,0,0,0,1,2,22,484,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,0,1,1,0,0,0,1,0,0,2,34,1156,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,0,0,1,0,0,0,0,0,0,1,2,50,2500,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,0,0,0,1,0,1,0,0,0,0,2,30,900,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,1,1,1,0,0,0,1,0,0,2,38,1444,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,1,1,1,0,0,0,0,1,0,2,32,1024,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,1,1,1,0,0,0,1,0,0,2,33,1089,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,0,1,1,1,0,1,0,0,0,0,2,42,1764,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,1,1,0,0,0,0,0,0,1,2,35,1225,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,0,1,1,0,0,0,1,0,0,2,20,400,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,0,1,1,0,0,1,0,0,0,0,2,50,2500,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,1,1,1,0,1,0,0,0,0,2,43,1849,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,0,0,0,1,0,0,0,0,0,1,2,50,2500,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,0,0,1,0,0,0,0,0,0,1,2,28,784,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,0,1,0,0,0,0,0,0,1,2,25,625,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,0,1,1,0,1,0,0,0,0,2,30,900,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,1,1,0,0,1,0,0,0,0,2,28,784,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,0,1,0,1,0,0,0,1,0,0,2,60,3600,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,0,0,1,1,0,0,0,0,0,1,2,41,1681,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,0,1,1,1,0,0,0,0,0,1,2,32,1024,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,0,1,0,0,0,0,1,0,0,2,50,2500,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,0,0,1,0,1,0,0,0,0,2,35,1225,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,1,1,1,0,0,0,0,1,0,2,26,676,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,1,1,0,0,0,0,0,0,1,2,26,676,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,1,1,1,0,1,0,0,0,0,2,58,3364,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,0,0,0,0,0,0,1,0,0,2,38,1444,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,1,1,0,0,0,0,0,1,0,2,40,1600,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,0,1,1,0,0,0,1,0,0,2,30,900,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,0,1,1,1,0,0,0,0,0,1,0,2,31,961,1
22373.14,TR,2013,3.5,28.3,17.6,1.602,3.523,1,1,1,1,1,0,0,0,0,0,1,2,43,1849,1
